"","site","round","sample_pt","sample_id","sampledImp","subsite","lat","long","julian_date","impatiens_abundance","bombus_shannon_diversity","bombus_richness","floral_diversity","floral_abundance","barcode_id","final_id","apidae","apicystis","ascosphaera","nbombii","nceranae","crithidiaspp","cbombii","cexpoeki","caste","hascrithidia","hasnosema","any_parasite","native_bee_abundance"
"86","SD",8,"SD29","8_SD29",TRUE,"",49.0565225,-123.072036,216,6,0.916464885539471,3,0.85158425391957,1.34242268082221,"SD8_29_07","B. rufocinctus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,5
"87","SD",8,"SD29","8_SD29",TRUE,"",49.0565225,-123.072036,216,6,0.916464885539471,3,0.85158425391957,1.34242268082221,"SD8_29_11","B. rufocinctus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,5
"88","SD",8,"SD25","8_SD25",TRUE,"southdelta4",49.058024,-123.0639996,216,0,0,1,1.63648694265625,2.26007138798507,"SD8_25_01","B. mixtus",1,0,0,0,0,0,0,0,"worker",0,0,0,3
"89","SD",8,"SD25","8_SD25",TRUE,"southdelta4",49.058024,-123.0639996,216,0,0,1,1.63648694265625,2.26007138798507,"SD8_25_03","B. mixtus",1,0,0,0,0,0,0,0,"worker",0,0,0,3
"90","SD",8,"SD25","8_SD25",TRUE,"southdelta4",49.058024,-123.0639996,216,0,0,1,1.63648694265625,2.26007138798507,"SD8_25_02","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,3
"91","SD",8,"SD15","8_SD15",TRUE,"southdelta2",49.0660259,-123.0780986,216,1,0,1,2.52088014942074,2.03342375548695,"SD8_15_01","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,0
"92","SD",8,"SD35","8_SD35",TRUE,"southdelta2",49.0660753,-123.0832934,216,0,0,0,0.908435057630547,2.12710479836481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"93","SD",8,"SD12A","8_SD12A",TRUE,"southdelta2",49.0684582,-123.0779675,216,0,0,0,1.46714758573451,1.6232492903979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"94","SD",8,"SD10","8_SD10",TRUE,"southdelta2",49.0685654,-123.0832968,216,0,0,0,0.997783277909183,1.36172783601759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"95","SD",8,"SD40","8_SD40",TRUE,"southdelta2",49.0664297,-123.0753682,216,6,0.636514168294813,2,0.839074215719937,3.10209052551184,"SD8_40_10","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,3
"96","SD",8,"SD40","8_SD40",TRUE,"southdelta2",49.0664297,-123.0753682,216,6,0.636514168294813,2,0.839074215719937,3.10209052551184,"SD8_40_06","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,3
"97","SD",8,"SD40","8_SD40",TRUE,"southdelta2",49.0664297,-123.0753682,216,6,0.636514168294813,2,0.839074215719937,3.10209052551184,"SD8_40_08","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,3
"98","SD",8,"SD40","8_SD40",TRUE,"southdelta2",49.0664297,-123.0753682,216,6,0.636514168294813,2,0.839074215719937,3.10209052551184,"SD8_40_09","B. impatiens",1,1,0,0,0,0,0,0,"worker",0,0,1,3
"99","SD",8,"SD40","8_SD40",TRUE,"southdelta2",49.0664297,-123.0753682,216,6,0.636514168294813,2,0.839074215719937,3.10209052551184,"SD8_40_02","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,3
"100","SD",8,"SD40","8_SD40",TRUE,"southdelta2",49.0664297,-123.0753682,216,6,0.636514168294813,2,0.839074215719937,3.10209052551184,"SD8_40_04","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,3
"101","SD",8,"SD40","8_SD40",TRUE,"southdelta2",49.0664297,-123.0753682,216,6,0.636514168294813,2,0.839074215719937,3.10209052551184,"SD8_40_01","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,3
"102","SD",8,"SD40","8_SD40",TRUE,"southdelta2",49.0664297,-123.0753682,216,6,0.636514168294813,2,0.839074215719937,3.10209052551184,"SD8_40_03","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,3
"103","SD",8,"SD40","8_SD40",TRUE,"southdelta2",49.0664297,-123.0753682,216,6,0.636514168294813,2,0.839074215719937,3.10209052551184,"SD8_40_05","B. mixtus",1,1,0,0,0,0,1,0,"worker",1,0,1,3
"104","SD",8,"SD39","8_SD39",TRUE,"southdelta2",49.0682854,-123.0740915,216,1,1.2366848691405,4,0.032527087630498,4.00182021703833,"SD8_39_10","B. impatiens",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,11
"105","SD",8,"SD39","8_SD39",TRUE,"southdelta2",49.0682854,-123.0740915,216,1,1.2366848691405,4,0.032527087630498,4.00182021703833,"SD8_39_05","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,11
"106","SD",8,"SD39","8_SD39",TRUE,"southdelta2",49.0682854,-123.0740915,216,1,1.2366848691405,4,0.032527087630498,4.00182021703833,"SD8_39_06","B. mixtus",1,1,0,0,0,0,1,0,"worker",1,0,1,11
"107","SD",8,"SD39","8_SD39",TRUE,"southdelta2",49.0682854,-123.0740915,216,1,1.2366848691405,4,0.032527087630498,4.00182021703833,"SD8_39_03","B. mixtus",NA,NA,NA,NA,NA,NA,NA,NA,"worker",NA,NA,NA,11
"108","SD",8,"SD39","8_SD39",TRUE,"southdelta2",49.0682854,-123.0740915,216,1,1.2366848691405,4,0.032527087630498,4.00182021703833,"SD8_39_09","B. mixtus",1,0,0,0,0,0,1,0,"worker",1,0,1,11
"109","SD",8,"SD39","8_SD39",TRUE,"southdelta2",49.0682854,-123.0740915,216,1,1.2366848691405,4,0.032527087630498,4.00182021703833,"SD8_39_11","B. mixtus",1,1,0,0,0,0,1,0,"worker",1,0,1,11
